what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1329575944034
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1329575944035
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1329575944035
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1329575944035
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1329575944046
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1329575944046
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1329575944047
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1329575944048
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1329575944082
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1329575944083
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1329575944094
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1329575944095
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1329575944095
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1329575944110
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1329575944155
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1329575944157
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1329575944159
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1329575944175
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1329575944175
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1329575944190
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1329575944225
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1329575944225
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1329575944226
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1329575944227
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1329575944228
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1329575944289
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329575944289
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1329575944300
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329575944301
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1329575944301
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1329575944302
os,sysinfo,,,"win32",1329575944305
arch,sysinfo,,,"x86",1329575944305
ws,sysinfo,,,"win32",1329575944305
locale,sysinfo,,,"no_NO",1329575944305
processors,sysinfo,,,"2",1329575944305
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329575944305
java.runtime.version,sysinfo,,,"1.6.0_30-b12",1329575944305
java.specification.name,sysinfo,,,"Java Platform API Specification",1329575944305
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329575944305
java.specification.version,sysinfo,,,"1.6",1329575944305
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329575944305
java.version,sysinfo,,,"1.6.0_30",1329575944305
java.vm.info,sysinfo,,,"mixed mode, sharing",1329575944305
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329575944305
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329575944305
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329575944305
java.vm.specification.version,sysinfo,,,"1.0",1329575944305
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329575944305
java.vm.version,sysinfo,,,"20.5-b03",1329575944305
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1329575944327
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1329575944916
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1329575945286
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1329575945306
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1329575945604
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1329575945606
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329575945607
error,log,,,"DDMS files not found: C:\\eclipse\\platform-tools\\adb.exe C:\\eclipse\\tools\\hprof-conv.exe C:\\eclipse\\tools\\traceview.bat ",1329575945839
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1329575945845
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329575946086
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329575946211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576104807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576105029
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329576106289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576116140
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1329576485470
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1329576485594
error,log,,,"Failed to load properties file for project 'EiT-penrose'",1329576485993
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1329576486139
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1329576486255
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1329576489036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576489226
started,bundle,org.eclipse.m2e.core,1.0.0.20110607-2117,"org.eclipse.m2e.core",1329576501181
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1329576504830
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576507565
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1329576508243
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576508775
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1329576509744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576531178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576574944
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329576576553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576577922
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576581179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576581329
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1329576581365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329576581365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576589945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576606746
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1329576610646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576611427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576613398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329576613409
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576619222
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576619330
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329576621499
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1329576633037
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1329576633467
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1329576633478
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1329576633978
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1329576634002
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1329576634514
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1329576635037
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1329576636316
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1329576637863
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1329576645721
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1329576645756
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1329576648736
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1329576648741
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1329576648852
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1329576652745
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1329576652867
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329576652945
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1329576652945
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329576656529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329576666776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329582901187
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329582929992
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329582930124
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1329582932778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329582936040
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1329582965050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329582965774
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329582966155
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329582966253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583078253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583082027
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329583096824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583106856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583109821
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329583111170
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329583113444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583122749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583193149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329583196309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584034530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584049182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584075536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584081220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584087734
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584088096
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584088193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329584091770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329584093934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584095327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584106657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329584108063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584121597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584121811
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584121924
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584122030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329584125677
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584129014
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584129014
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584138448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584141476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584147898
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584148253
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584148356
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584150444
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584151708
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584153657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584158999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584164010
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584164365
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584164455
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584165930
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584169770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584175412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584175581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584175676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584179283
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584179435
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584179523
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584181796
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584183828
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584185575
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584185833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584190034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584190185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584190289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584191633
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584191727
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584191825
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584193823
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584193823
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584194840
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584195927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584215143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584256585
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584263592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584275969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584282925
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1329584282980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584300984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584635002
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584643972
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329584652478
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329584652619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584953501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584955100
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329584955114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329584956582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585283943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585300437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585317399
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329585318087
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329585318201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585360823
error,log,,,"Unhandled event loop exception",1329585380790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585405994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585406117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585464423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585466759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329585467035
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329585467050
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329585467310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329585477511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329585526952
